Structure_ID,Latitude,Longitude,HWB_Class,Year_Built,Design_Era,Num_Spans,Sa_1s_g,PGA_g,Observed_DS,Obs_DR,Obs_Repair_Category,Obs_Repair_Action,Obs_Priority,RF_DS,RF_DR,RF_P_None,RF_P_Slight,RF_P_Moderate,RF_P_Extensive,RF_P_Complete,RF_Repair_Category,RF_Repair_Action,RF_Priority,MLP_DS,MLP_DR,MLP_P_None,MLP_P_Slight,MLP_P_Moderate,MLP_P_Extensive,MLP_P_Complete,MLP_Repair_Category,MLP_Repair_Action,MLP_Priority,RF_Correct,MLP_Correct,Obs_Color,RF_Color,MLP_Color,Is_Damaged_Obs,Is_Damaged_RF,Is_Damaged_MLP
52 0105,34.27333333,-118.7983333,HWB3,1967,conventional,244,0.3651,0.4515,none,0.0,Safe,No action needed,0,none,0.0,0.737603017478974,0.08863118362625233,0.0630408351657441,0.05559688070516268,0.055128083023866695,Safe,No action needed,0,none,0.0,0.999954079980322,4.5878026683232355e-05,4.199299458519322e-08,3.1498164830157817e-22,1.7962576138564876e-28,Safe,No action needed,0,1,1,green,green,green,0,0,0
52 0115,34.27833333,-118.7016667,HWB4,1962,conventional,195,0.8052,0.7306,none,0.0,Safe,No action needed,0,none,0.0,0.7308269035949331,0.13086753773754004,0.12525297646850514,0.008547306505412753,0.004505275693608842,Safe,No action needed,0,none,0.0,0.9987918941979964,0.00021689230871564845,0.0009912134931209806,1.6704529006988738e-13,1.542414231302319e-18,Safe,No action needed,0,1,1,green,green,green,0,0,0
52 0117,34.26,-118.7466667,HWB7,1962,conventional,195,0.6336,0.5614,none,0.0,Safe,No action needed,0,none,0.0,0.7446219025267696,0.09905003212683054,0.13234382672147024,0.021600239260323825,0.002383999364605799,Safe,No action needed,0,none,0.0,0.9997027673047382,4.875107102422476e-07,0.00029674518453036804,2.14087389981011e-14,4.8987478497863386e-23,Safe,No action needed,0,1,1,green,green,green,0,0,0
52 0118,34.26333333,-118.735,HWB10,1968,conventional,195,0.6649,0.605,none,0.0,Safe,No action needed,0,none,0.0,0.607011035343595,0.2052591589287613,0.08603918066877071,0.041326476941609645,0.06036414811726327,Safe,No action needed,0,none,0.0,0.993973056587644,0.0007544446266356946,0.005272498785719612,6.960537736971925e-16,2.0124998143568046e-22,Safe,No action needed,0,1,1,green,green,green,0,0,0
52 0119,34.28666667,-118.6966667,HWB7,1935,conventional,195,0.8052,0.7306,none,0.0,Safe,No action needed,0,none,0.0,0.80279709886397,0.08430657791222548,0.07915687441573285,0.030571464731380744,0.003167984076691091,Safe,No action needed,0,none,0.0,0.999846559477419,0.00014814298030966686,5.29754227119154e-06,3.818993136191808e-21,7.744324114368077e-40,Safe,No action needed,0,1,1,green,green,green,0,0,0
52 0120,34.28666667,-118.7233333,HWB4,1979,seismic,158,0.7572,0.6773,none,0.0,Safe,No action needed,0,none,0.0,0.7994752049245136,0.023767285375924097,0.10909763142876723,0.06529271231134696,0.0023671659594482917,Safe,No action needed,0,none,0.0,0.9994184496281033,5.436626138751752e-09,0.000581544890586388,4.4684021450276124e-11,9.914216983423511e-21,Safe,No action needed,0,1,1,green,green,green,0,0,0
52 0122,34.27666667,-118.8733333,HWB5,1952,conventional,88,0.3043,0.3287,none,0.0,Safe,No action needed,0,none,0.0,0.9806473776543327,0.00654067628902867,0.012629605507280728,0.0,0.00018234054935777113,Safe,No action needed,0,none,0.0,0.9999999953030005,1.7343163149243784e-09,2.962683269559768e-09,6.083356286028842e-31,9.118138192702448e-42,Safe,No action needed,0,1,1,green,green,green,0,0,0
52 0123,34.265,-118.7466667,HWB5,1966,conventional,195,0.6336,0.5614,none,0.0,Safe,No action needed,0,none,0.0,0.6174403710935247,0.13542991414794436,0.11478990399548397,0.03183402299352011,0.10050578776952697,Safe,No action needed,0,none,0.0,0.9999927105173162,3.9254962394409436e-07,6.896933059236121e-06,6.423045322436494e-16,6.754352171971415e-22,Safe,No action needed,0,1,1,green,green,green,0,0,0
52 0124,34.25666667,-118.76,HWB7,1965,conventional,70,0.369,0.4832,none,0.0,Safe,No action needed,0,none,0.0,0.830102012825727,0.09934005243772356,0.05934775785247665,0.0067613479684124666,0.004448828915659924,Safe,No action needed,0,none,0.0,0.9999819348755946,1.674871066374511e-06,1.6390253339012587e-05,7.327679252038506e-22,3.565899443302991e-27,Safe,No action needed,0,1,1,green,green,green,0,0,0
52 0125,34.26666667,-118.76,HWB10,1999,seismic,195,0.6059,0.5296,none,0.0,Safe,No action needed,0,none,0.0,0.7316212637237639,0.03942833835380582,0.09613609085289225,0.12873181848580245,0.0040824885837354675,Safe,No action needed,0,none,0.0,0.9999997714606912,8.6766400636513065e-16,2.2853930786065285e-07,1.9029030695396512e-21,1.8456721299000823e-29,Safe,No action needed,0,1,1,green,green,green,0,0,0
52 0141,34.18,-118.875,HWB5,1939,conventional,256,0.2929,0.2878,none,0.0,Safe,No action needed,0,none,0.0,0.9893525788544113,0.006880101227987561,0.0032138768208233464,0.0003711025474200489,0.00018234054935777113,Safe,No action needed,0,none,0.0,0.9999999999997329,1.0119261620980881e-13,1.6593970830317767e-13,4.177059493109482e-38,1.7283953380103655e-51,Safe,No action needed,0,1,1,green,green,green,0,0,0
52 0148,34.27333333,-118.7783333,HWB5,1971,conventional,226,0.5834,0.5018,none,0.0,Safe,No action needed,0,none,0.0,0.6824517709420285,0.07265789758209391,0.08459331055048729,0.04511097675221986,0.11518604417317048,Safe,No action needed,0,none,0.0,0.9999999268809987,3.0311285849066734e-10,7.28158884040158e-08,1.6357523423712705e-19,3.378203367527461e-24,Safe,No action needed,0,1,1,green,green,green,0,0,0
52 0150,34.28166667,-118.795,HWB6,1981,seismic,219,0.4306,0.4638,none,0.0,Safe,No action needed,0,none,0.0,0.8395564597658637,0.05804794479402855,0.07581504788295688,0.026580547557150894,0.0,Safe,No action needed,0,none,0.0,0.9999983881749864,3.333871995095376e-07,1.2784378139867554e-06,4.14290802792652e-24,1.1203994747541827e-29,Safe,No action needed,0,1,1,green,green,green,0,0,0
52 0169,34.17,-118.7683333,HWB16,1975,seismic,122,0.3437,0.3518,none,0.0,Safe,No action needed,0,none,0.0,0.9277756385474087,0.04482970071106553,0.005798514105835596,0.01159614663568997,0.01,Safe,No action needed,0,none,0.0,0.9999318615430012,3.163444748439676e-06,6.497501225043665e-05,4.51422620729247e-18,1.455281093310328e-27,Safe,No action needed,0,1,1,green,green,green,0,0,0
52 0171,34.26166667,-118.66,HWB7,1974,conventional,125,0.7282,0.7932,none,0.0,Safe,No action needed,0,none,0.0,0.7604878143045545,0.038500108545835535,0.17416879528296747,0.0150115132805621,0.01183176858608019,Safe,No action needed,0,none,0.0,0.9999688245204171,2.8111171484640737e-09,3.117266846465642e-05,1.7060014403455767e-17,1.147841401587907e-15,Safe,No action needed,0,1,1,green,green,green,0,0,0
52 0172,34.24166667,-118.9,HWB5,1972,conventional,165,0.2248,0.2681,none,0.0,Safe,No action needed,0,none,0.0,0.9412660584334483,0.027925703403142238,0.015590739099993235,0.003087230641040062,0.01213026842237623,Safe,No action needed,0,none,0.0,0.9999999999674278,8.563083422016674e-12,2.40089180257377e-11,1.3945337319294984e-32,1.1289097751452602e-36,Safe,No action needed,0,1,1,green,green,green,0,0,0
52 0175,34.39666667,-118.795,HWB5,1974,conventional,73,0.3806,0.3515,none,0.0,Safe,No action needed,0,none,0.0,0.9360997920447783,0.03963411904218436,0.02106580767978764,0.0031486637940036054,5.161743924596074e-05,Safe,No action needed,0,none,0.0,0.9999997281681567,5.745001706078863e-09,2.6608684155193445e-07,7.774610926775171e-25,4.529654520567922e-31,Safe,No action needed,0,1,1,green,green,green,0,0,0
52 0204,34.27833333,-118.795,HWB4,1979,seismic,186,0.4306,0.4638,none,0.0,Safe,No action needed,0,none,0.0,0.8549886817320369,0.03281030961516945,0.07642109302383683,0.030223149056262513,0.0055567665726944295,Safe,No action needed,0,none,0.0,0.9999942541105368,7.156809257756969e-07,5.0302085373585165e-06,5.719850458735313e-21,2.0814278020626868e-28,Safe,No action needed,0,1,1,green,green,green,0,0,0
52 0206,34.27166667,-118.78,HWB5,1956,conventional,207,0.5834,0.5018,none,0.0,Safe,No action needed,0,none,0.0,0.8076783238539827,0.0746184318542503,0.10102625930775576,0.01465658043389898,0.0020204045501125895,Safe,No action needed,0,none,0.0,0.9999804603639411,1.443803444742493e-05,5.101601611690926e-06,7.643966172243979e-19,6.564580265372341e-29,Safe,No action needed,0,1,1,green,green,green,0,0,0
52 0225,34.25666667,-118.7433333,HWB7,1962,conventional,195,0.3728,0.5109,none,0.0,Safe,No action needed,0,none,0.0,0.7393608424152919,0.08865709020079753,0.15546032059286996,0.014822306832162804,0.0016994399588778322,Safe,No action needed,0,none,0.0,0.9997500773677457,0.0001177688268825001,0.00013215380537176614,2.9544211355103938e-18,1.9747529813910752e-25,Safe,No action needed,0,1,1,green,green,green,0,0,0
52 0226,34.29666667,-118.72,HWB4,1979,seismic,137,0.6886,0.6878,none,0.0,Safe,No action needed,0,none,0.0,0.8105550456006368,0.029015679283954723,0.08260593842073995,0.07699478169630665,0.0008285549983619492,Safe,No action needed,0,none,0.0,0.9991412818062252,1.520380697579916e-07,0.0008585661509634862,4.741487614556036e-12,3.010743459565496e-21,Safe,No action needed,0,1,1,green,green,green,0,0,0
52 0227,34.29333333,-118.72,HWB4,1979,seismic,91,0.6886,0.6878,none,0.0,Safe,No action needed,0,none,0.0,0.8438821893814092,0.013807928823582673,0.109786691073535,0.027361167341160827,0.005162023380312466,Safe,No action needed,0,none,0.0,0.9975565822480396,7.569553941471685e-07,0.002442660790846512,5.719725963973273e-12,2.3377966326184435e-21,Safe,No action needed,0,1,1,green,green,green,0,0,0
52 0228,34.29,-118.7216667,HWB4,1979,seismic,91,0.7572,0.6773,none,0.0,Safe,No action needed,0,none,0.0,0.8042889353932685,0.0121846537228883,0.14515804808323987,0.038068270339199926,0.00030009246140361216,Safe,No action needed,0,none,0.0,0.9964076844899082,6.016481800582094e-08,0.003592255254161486,9.111214480189439e-11,7.4458318057864e-21,Safe,No action needed,0,1,1,green,green,green,0,0,0
52 0229,34.28,-118.73,HWB7,1965,conventional,195,0.7005,0.6262,none,0.0,Safe,No action needed,0,none,0.0,0.712233932032846,0.11967437102628775,0.10159634719605207,0.058512292011339805,0.007983057733474535,Safe,No action needed,0,none,0.0,0.9981873562674395,1.9744646979768149e-07,0.0018124462812353674,4.855335703526313e-12,4.327172388992417e-20,Safe,No action needed,0,1,1,green,green,green,0,0,0
52 0231,34.28333333,-118.6983333,HWB3,1946,conventional,67,0.8052,0.7306,none,0.0,Safe,No action needed,0,none,0.0,0.8727043664044156,0.04491323300175621,0.07592927882425676,0.0004670627914620938,0.00598605897810944,Safe,No action needed,0,none,0.0,0.9999972611680722,8.763588755310439e-07,1.8624730523443151e-06,2.0651670068641024e-21,1.5796927521718474e-32,Safe,No action needed,0,1,1,green,green,green,0,0,0
52 0232,34.275,-118.665,HWB7,1965,conventional,122,0.7282,0.7932,none,0.0,Safe,No action needed,0,none,0.0,0.7295502381693609,0.08201797458732629,0.15537639817568755,0.022304861907231736,0.01075052716039358,Safe,No action needed,0,none,0.0,0.9824773373851685,0.00016207372405401604,0.01736058884983635,4.0939197269045675e-11,1.932441318857007e-15,Safe,No action needed,0,1,1,green,green,green,0,0,0
52 0233,34.26833333,-118.6783333,HWB5,1965,conventional,94,0.5872,0.7629,none,0.0,Safe,No action needed,0,none,0.0,0.7476199692171573,0.08183302477353094,0.1365516154668808,0.01068489185150317,0.023310498690927627,Safe,No action needed,0,none,0.0,0.9995107426613651,0.00043853811936934707,5.071921926124642e-05,4.46747815198829e-15,6.012446507400101e-18,Safe,No action needed,0,1,1,green,green,green,0,0,0
52 0234,34.26833333,-118.6816667,HWB5,1965,conventional,122,0.5872,0.7629,none,0.0,Safe,No action needed,0,none,0.0,0.7487075679871156,0.11069646060473064,0.09378391620853738,0.01700888939261523,0.029803165807001132,Safe,No action needed,0,none,0.0,0.9997065749638637,0.00022306180625214115,7.036322987752078e-05,6.695976110782454e-15,4.243249448072383e-18,Safe,No action needed,0,1,1,green,green,green,0,0,0
52 0235,34.26666667,-118.7166667,HWB4,1982,seismic,116,0.649,0.6693,none,0.0,Safe,No action needed,0,none,0.0,0.7541344413980811,0.03670374727781528,0.19377113234708512,0.015390678977018846,0.0,Safe,No action needed,0,none,0.0,0.9996200483660856,1.5325890157384642e-07,0.00037979837500366266,9.083424059302197e-15,2.787307250886189e-22,Safe,No action needed,0,1,1,green,green,green,0,0,0
52 0236,34.29166667,-118.72,HWB4,1979,seismic,122,0.6886,0.6878,none,0.0,Safe,No action needed,0,none,0.0,0.7922413254235017,0.02930056858134825,0.11943623398877486,0.0581933170080135,0.0008285549983619492,Safe,No action needed,0,none,0.0,0.9988860466021938,1.9959624389803605e-07,0.0011137537969988032,4.5634875509434126e-12,3.030498386206122e-21,Safe,No action needed,0,1,1,green,green,green,0,0,0
52 0242,34.14333333,-118.8566667,HWB5,1953,conventional,67,0.2087,0.2515,none,0.0,Safe,No action needed,0,none,0.0,0.980882664923551,0.011613551267337596,0.007321443259753506,0.0,0.00018234054935777113,Safe,No action needed,0,none,0.0,0.9999999997508202,1.3213413024774732e-10,1.1704580249799175e-10,3.352590722422305e-33,8.265647928437061e-41,Safe,No action needed,0,1,1,green,green,green,0,0,0
52 0251,34.175,-118.7633333,HWB16,1980,seismic,110,0.3437,0.3518,none,0.0,Safe,No action needed,0,none,0.0,0.9597893802279962,0.024829700711065536,0.005575345502934254,0.004805573558003888,0.005,Safe,No action needed,0,none,0.0,0.9998788417568951,8.576862814354001e-06,0.0001125813802904198,1.562109833611993e-18,2.8104166680247762e-27,Safe,No action needed,0,1,1,green,green,green,0,0,0
52 0252,34.18,-118.7683333,HWB16,1980,seismic,122,0.3531,0.3717,none,0.0,Safe,No action needed,0,none,0.0,0.8601074863026038,0.061700958420160726,0.029267345904732043,0.041694804682184526,0.0072294046903187015,Safe,No action needed,0,none,0.0,0.9999372152301571,2.657583021811059e-06,6.012718682117559e-05,2.1601256676596936e-18,2.7146262690295085e-27,Safe,No action needed,0,1,1,green,green,green,0,0,0
52 0260,34.43166667,-118.76,HWB6,1983,seismic,85,0.3499,0.3341,none,0.0,Safe,No action needed,0,none,0.0,0.9907562906408726,0.004458809380637403,0.004784899978489998,0.0,0.0,Safe,No action needed,0,none,0.0,0.9993453505559471,0.0005432309153523998,0.00011141852870056539,1.6062776533484196e-27,5.090894852793537e-35,Safe,No action needed,0,1,1,green,green,green,0,0,0
52 0261,34.43833333,-118.76,HWB8,1983,seismic,85,0.3499,0.3341,none,0.0,Safe,No action needed,0,none,0.0,0.9705411906193626,0.029458809380637403,0.0,0.0,0.0,Safe,No action needed,0,none,0.0,0.9964617573255498,0.003403850472218457,0.00013439220223185406,9.369685250559775e-30,5.08854696815835e-37,Safe,No action needed,0,1,1,green,green,green,0,0,0
52 0262,34.245,-118.8683333,HWB5,1982,seismic,110,0.2456,0.3089,none,0.0,Safe,No action needed,0,none,0.0,0.9692246616470568,0.02706817969828533,0.0020426121117066297,0.0,0.001664546542951212,Safe,No action needed,0,none,0.0,0.9999969054895225,2.658552414529516e-06,4.359580630079103e-07,6.145195219883494e-30,3.811007600221675e-36,Safe,No action needed,0,1,1,green,green,green,0,0,0
52 0263,34.145,-118.835,HWB5,1968,conventional,259,0.2873,0.2791,none,0.0,Safe,No action needed,0,none,0.0,0.9277234248523635,0.015007321187601739,0.02688517297812535,0.004773297312581624,0.025610783669327786,Safe,No action needed,0,none,0.0,0.9999999999580316,5.273198289400556e-12,3.669540135681057e-11,1.0909085885766179e-28,5.070742068699148e-32,Safe,No action needed,0,1,1,green,green,green,0,0,0
52 0264,34.265,-118.7833333,HWB7,1961,conventional,183,0.5834,0.5018,none,0.0,Safe,No action needed,0,none,0.0,0.697202516408942,0.08245895104940205,0.19866350065780602,0.019248624013521856,0.002426407870327945,Safe,No action needed,0,none,0.0,0.999987951281061,6.711518715913621e-08,1.1981603751830426e-05,9.209398080403142e-18,7.8613671312423e-27,Safe,No action needed,0,1,1,green,green,green,0,0,0
52 0271,34.18,-118.8733333,HWB4,1985,seismic,149,0.2929,0.2878,none,0.0,Safe,No action needed,0,none,0.0,0.9727943179954494,0.020157758431826097,0.005383377029773259,0.0,0.001664546542951212,Safe,No action needed,0,none,0.0,0.9999999135292398,3.78124667722944e-08,4.8658293336135233e-08,2.0177744696108142e-30,2.8694976531160133e-35,Safe,No action needed,0,1,1,green,green,green,0,0,0
53 0002,34.145,-118.7566667,HWB5,1949,conventional,530,0.2966,0.3365,none,0.0,Safe,No action needed,0,none,0.0,0.9577190729705404,0.034223842201956144,0.00787474427814579,0.0,0.00018234054935777113,Safe,No action needed,0,none,0.0,0.9999999982312411,1.7144004865440302e-09,5.4358603015214645e-11,2.416756897655474e-31,1.2931192528229545e-39,Safe,No action needed,0,1,1,green,green,green,0,0,0
53 0003,34.145,-118.7,HWB7,1973,conventional,512,0.3636,0.398,none,0.0,Safe,No action needed,0,none,0.0,0.7313270930930598,0.14148995071101522,0.0872839304169273,0.02193075010097758,0.017968275678019816,Safe,No action needed,0,none,0.0,0.9999999978382306,4.2512152503616137e-13,2.1613441667882815e-09,2.300061651215478e-23,6.6089227677372006e-24,Safe,No action needed,0,1,1,green,green,green,0,0,0
53 0004,34.00666667,-118.0966667,HWB5,1921,conventional,171,0.1624,0.1749,none,0.0,Safe,No action needed,0,none,0.0,1.0,0.0,0.0,0.0,0.0,Safe,No action needed,0,none,0.0,1.0,2.86827865464432e-26,9.019604800653007e-22,1.5583617563427095e-44,8.998965962258812e-51,Safe,No action needed,0,1,1,green,green,green,0,0,0
53 0006,33.99666667,-118.0733333,HWB5,1968,conventional,171,0.147,0.1469,none,0.0,Safe,No action needed,0,none,0.0,0.9954556814239507,0.0012296984183074674,0.0033146201577417766,0.0,0.0,Safe,No action needed,0,none,0.0,0.999999999994609,5.26345343452394e-12,1.2776036528829731e-13,9.97226057153993e-28,1.6461569491555841e-22,Safe,No action needed,0,1,1,green,green,green,0,0,0
53 0009,34.45,-118.6133333,HWB5,1968,conventional,201,0.7886,0.5694,none,0.0,Safe,No action needed,0,none,0.0,0.6023997189621868,0.07737081086735588,0.16764342965899903,0.1232400545551687,0.029345985956289674,Safe,No action needed,0,none,0.0,0.8238225556278224,1.957900362303996e-06,0.16630495692630434,0.009870529545510605,3.015341799534745e-16,Safe,No action needed,0,1,1,green,green,green,0,0,0
53 0010,34.07166667,-118.0716667,HWB5,1951,conventional,85,0.1606,0.1678,none,0.0,Safe,No action needed,0,none,0.0,1.0,0.0,0.0,0.0,0.0,Safe,No action needed,0,none,0.0,0.9999999924806765,7.026304888258908e-09,4.930186720762319e-10,2.893668016558404e-22,5.8109337816326776e-21,Safe,No action needed,0,1,1,green,green,green,0,0,0
53 0012,34.38333333,-118.53,HWB5,1923,conventional,174,1.01,0.6783,none,0.0,Safe,No action needed,0,none,0.0,0.6024149984710224,0.08181058504431298,0.03914411487789757,0.2683098200173772,0.008320481589389861,Safe,No action needed,0,none,0.0,0.9999995394517429,4.595563894305377e-07,9.918676569329091e-10,4.703830757311333e-24,1.5852446444436038e-49,Safe,No action needed,0,1,1,green,green,green,0,0,0
53 0015,34.415,-118.545,HWB5,1916,conventional,64,0.9037,0.6442,moderate,0.08,Needs Repair,Plan repair — 6 months,2,none,0.0,0.5733562842279458,0.035524058887485686,0.22142059206780063,0.16961104493760967,8.801987915814295e-05,Safe,No action needed,0,none,0.0,0.9999999941949089,5.791740003812682e-09,1.3351073356106795e-11,7.65823066606376e-30,8.49356161165553e-58,Safe,No action needed,0,0,0,orange,green,green,1,0,0
53 0016,34.275,-118.3716667,HWB5,1925,conventional,158,0.4913,0.4196,none,0.0,Safe,No action needed,0,none,0.0,0.5406262129887983,0.18807484079170983,0.2127666970441468,0.05352907381080841,0.005003175364536494,Safe,No action needed,0,none,0.0,0.9999993706517929,6.292043560020283e-07,1.438511259377228e-10,1.8368649189001974e-27,7.881536889244913e-45,Safe,No action needed,0,1,1,green,green,green,0,0,0
